CustomerKey,GeographyKey,City,Country,Title,full name,BirthDate,Gender,EmailAddress,DateFirstPurchase
11247,242,Lancaster,United Kingdom,NULL,ClaudiaZhou,1961-12-04,Female,claudia7@adventure-works.com,2019-02-18
11248,223,Saint-Denis,France,NULL,TristanAlexander,1966-03-22,Male,tristan19@adventure-works.com,2021-07-14
11249,178,Sulzbach Taunus,Germany,NULL,CindyPatel,1966-07-09,Female,cindy3@adventure-works.com,2019-10-09
11250,276,Woolston,United Kingdom,NULL,ShannonLiu,1966-03-08,Female,shannon4@adventure-works.com,2019-03-17
11251,50,Haney,Canada,NULL,XavierLong,1938-01-01,Male,xavier51@adventure-works.com,2021-10-18
11252,335,Lemon Grove,United States,NULL,NicholasThompson,1937-12-05,Male,nicholas16@adventure-works.com,2019-08-14
11253,69,Victoria,Canada,NULL,JoséHernandez,1949-08-24,Male,josé54@adventure-works.com,2021-03-01
11254,612,Burien,United States,NULL,JohnathanVance,1938-08-31,Male,johnathan5@adventure-works.com,2021-11-23
11255,612,Burien,United States,NULL,ColinLin,1938-10-02,Male,colin8@adventure-works.com,2021-02-23
11256,626,Lynnwood,United States,NULL,KatelynHernandez,1939-03-20,Female,katelyn42@adventure-works.com,2021-04-15
11257,345,Newport Beach,United States,NULL,JacquelinePowell,1938-07-06,Female,jacqueline9@adventure-works.com,2019-08-24
11258,352,Palo Alto,United States,NULL,XavierHill,1938-12-26,Male,xavier26@adventure-works.com,2021-05-21
11259,548,Salem,United States,NULL,VictoriaStewart,1970-09-24,Female,victoria24@adventure-works.com,2019-09-04
11260,302,Burlingame,United States,NULL,KatelynKelly,1976-04-08,Female,katelyn1@adventure-works.com,2021-02-05
11261,359,San Diego,United States,NULL,StephanieCollins,1970-10-22,Female,stephanie52@adventure-works.com,2019-09-27
11262,60,Port Hammond,Canada,NULL,JenniferSimmons,1975-05-01,Female,jennifer88@adventure-works.com,2021-02-27
11263,612,Burien,United States,NULL,TrinityRichardson,1970-03-11,Female,trinity9@adventure-works.com,2019-08-29
11264,618,Issaquah,United States,NULL,EduardoMartin,1969-12-15,Male,eduardo13@adventure-works.com,2021-01-02
11265,623,Kirkland,United States,NULL,ElizabethJones,1970-01-10,Female,elizabeth7@adventure-works.com,2021-01-03
11266,632,Port Orchard,United States,NULL,TaylorHoward,1969-11-02,Female,taylor14@adventure-works.com,2019-09-10
11267,302,Burlingame,United States,NULL,DavidDiaz,1975-09-29,Male,david55@adventure-works.com,2019-09-17
11268,312,Coronado,United States,NULL,KatelynCarter,1969-10-31,Female,katelyn33@adventure-works.com,2021-05-29
11269,314,Daly City,United States,NULL,RyanFoster,1975-10-10,Male,ryan19@adventure-works.com,2021-08-22
11270,334,Lakewood,United States,NULL,RobertLee,1975-05-01,Male,robert82@adventure-works.com,2019-09-10
11271,360,San Francisco,United States,NULL,DanielleReed,1969-12-03,Female,danielle23@adventure-works.com,2019-09-27
11272,300,Beverly Hills,United States,NULL,LaurenMartinez,1962-05-10,Female,lauren35@adventure-works.com,2019-09-19
11273,331,La Jolla,United States,NULL,NathanLal,1962-03-31,Male,nathan26@adventure-works.com,2021-05-14
11274,609,Bellingham,United States,NULL,KyleFoster,1939-10-10,Male,kyle11@adventure-works.com,2019-08-29
11275,310,Colma,United States,NULL,JennyRai,1939-07-18,Female,jenny40@adventure-works.com,2019-08-30
11276,49,Cliffside,Canada,NULL,NancyChapman,1974-09-15,Female,nancy7@adventure-works.com,2021-01-29
11277,62,Royal Oak,Canada,NULL,CharlesJackson,1968-12-07,Male,charles15@adventure-works.com,2021-02-02
11278,614,Edmonds,United States,NULL,JonathanPhillips,1969-02-16,Male,jonathan35@adventure-works.com,2019-09-16
11279,616,Everett,United States,NULL,AmandaCook,1974-09-08,Female,amanda3@adventure-works.com,2021-03-03
11280,626,Lynnwood,United States,NULL,RobertCollins,1969-02-17,Male,robert45@adventure-works.com,2021-07-01
11281,301,Burbank,United States,NULL,MeganBarnes,1974-10-06,Female,megan53@adventure-works.com,2019-09-13
11282,612,Burien,United States,NULL,ChristianThomas,1967-07-16,Male,christian46@adventure-works.com,2019-08-31
11283,299,Berkeley,United States,NULL,ArturoLal,1968-04-24,Male,arturo33@adventure-works.com,2021-05-29
11284,307,Chula Vista,United States,NULL,TheresaSerrano,1967-09-24,Female,theresa12@adventure-works.com,2021-02-06
11285,322,Fremont,United States,NULL,JeremyAnderson,1973-03-15,Male,jeremy2@adventure-works.com,2021-07-27
11286,374,Torrance,United States,NULL,HunterGriffin,1967-08-31,Male,hunter16@adventure-works.com,2019-09-21
11287,49,Cliffside,Canada,NULL,HenryGarcia,1966-07-16,Male,henry16@adventure-works.com,2021-01-29
11288,301,Burbank,United States,NULL,CindySanchez,1978-03-12,Female,cindy19@adventure-works.com,2021-03-05
11289,315,Downey,United States,NULL,MariaCarter,1972-03-03,Female,maria53@adventure-works.com,2019-09-08
11290,334,Lakewood,United States,NULL,KatelynSanchez,1972-08-14,Female,katelyn26@adventure-works.com,2019-09-20
11291,335,Lemon Grove,United States,NULL,JennaWright,1972-05-01,Female,jenna19@adventure-works.com,2019-09-04
11292,361,San Gabriel,United States,NULL,SethPhillips,1967-05-05,Male,seth42@adventure-works.com,2019-09-15
11293,632,Port Orchard,United States,NULL,LukeLong,1960-11-23,Male,luke28@adventure-works.com,2021-02-24
11294,618,Issaquah,United States,NULL,DaltonClark,1961-03-02,Male,dalton18@adventure-works.com,2021-09-25
11295,311,Concord,United States,NULL,TaylorLewis,1959-11-13,Female,taylor67@adventure-works.com,2019-09-25
11296,616,Everett,United States,NULL,HaleyRichardson,1941-04-05,Female,haley10@adventure-works.com,2019-09-01
11297,301,Burbank,United States,NULL,NoahColeman,1940-08-01,Male,noah2@adventure-works.com,2019-09-26
11298,307,Chula Vista,United States,NULL,JonLuo,1940-08-30,Male,jon46@adventure-works.com,2019-09-12
11299,301,Burbank,United States,NULL,OrlandoVazquez,1941-09-29,Male,orlando14@adventure-works.com,2019-09-26
11300,54,N. Vancouver,Canada,NULL,FernandoBarnes,1965-08-31,Male,fernando47@adventure-works.com,2021-01-31
11301,607,Ballard,United States,NULL,CameronRodriguez,1965-12-07,Male,cameron38@adventure-works.com,2021-06-09
11302,539,Corvallis,United States,NULL,SpencerRussell,1971-12-09,Male,spencer22@adventure-works.com,2019-09-06
11303,614,Edmonds,United States,NULL,JuliaColeman,1966-04-10,Female,julia72@adventure-works.com,2019-09-02
11304,547,Portland,United States,NULL,JuliaGarcia,1971-03-14,Female,julia38@adventure-works.com,2021-03-20
11305,307,Chula Vista,United States,NULL,SeanEvans,1965-12-17,Male,sean31@adventure-works.com,2021-03-25
11306,312,Coronado,United States,NULL,MicahZhou,1965-12-20,Male,micah19@adventure-works.com,2021-06-30
11307,314,Daly City,United States,NULL,HunterRodriguez,1965-10-31,Male,hunter53@adventure-works.com,2019-09-04
11308,546,Oregon City,United States,NULL,IanGonzales,1959-09-02,Male,ian57@adventure-works.com,2021-09-07
11309,536,Beaverton,United States,NULL,VictoriaLewis,1959-12-10,Female,victoria20@adventure-works.com,2021-07-09
11310,360,San Francisco,United States,NULL,ErinSanders,1964-07-05,Female,erin7@adventure-works.com,2021-08-12
11311,626,Lynnwood,United States,NULL,GabrielleLopez,1959-02-21,Female,gabrielle63@adventure-works.com,2021-04-18
11312,626,Lynnwood,United States,NULL,SaraRichardson,1958-10-01,Female,sara10@adventure-works.com,2021-05-17
11313,632,Port Orchard,United States,NULL,TrevorJenkins,1958-08-27,Male,trevor6@adventure-works.com,2021-05-07
11314,618,Issaquah,United States,NULL,MyaFlores,1970-06-16,Female,mya13@adventure-works.com,2021-02-25
11315,632,Port Orchard,United States,NULL,HaileyWard,1959-03-31,Female,hailey12@adventure-works.com,2021-05-20
11316,51,Langford,Canada,NULL,LukeAllen,1959-05-17,Male,luke52@adventure-works.com,2021-01-12
11317,548,Salem,United States,NULL,VictoriaRussell,1963-09-14,Female,victoria66@adventure-works.com,2019-09-01
11318,614,Edmonds,United States,NULL,JessicaWilson,1958-04-25,Female,jessica54@adventure-works.com,2021-10-17
11319,348,Oakland,United States,NULL,JadeBailey,1948-04-23,Female,jade13@adventure-works.com,2019-09-09
11320,325,Glendale,United States,NULL,MorganHill,1942-12-24,Female,morgan19@adventure-works.com,2021-06-15
11321,612,Burien,United States,NULL,TerranceRaman,1944-01-05,Male,terrance9@adventure-works.com,2021-02-23
11322,611,Bremerton,United States,NULL,SydneyGarcia,1943-09-12,Female,sydney78@adventure-works.com,2021-03-24
11323,314,Daly City,United States,NULL,JosePatterson,1943-12-18,Male,jose33@adventure-works.com,2019-09-10
11324,325,Glendale,United States,NULL,ZacharyAnderson,1944-11-10,Male,zachary39@adventure-works.com,2019-09-26
11325,637,Seattle,United States,NULL,ElijahRoss,1944-12-29,Male,elijah7@adventure-works.com,2019-09-19
11326,300,Beverly Hills,United States,NULL,RafaelXie,1944-12-23,Male,rafael26@adventure-works.com,2019-09-15
11327,301,Burbank,United States,NULL,JaimeMoreno,1945-09-01,Male,jaime48@adventure-works.com,2019-09-26
11328,55,Newton,Canada,NULL,JulianGriffin,1945-06-30,Male,julian20@adventure-works.com,2021-01-05
11329,311,Concord,United States,NULL,AndyAlvarez,1946-01-22,Male,andy9@adventure-works.com,2019-09-25
11330,59,Oak Bay,Canada,NULL,RyanThompson,1945-11-10,Male,ryan38@adventure-works.com,2021-02-12
11331,63,Shawnee,Canada,NULL,SamanthaJenkins,1974-01-03,Female,samantha32@adventure-works.com,2021-02-07
11332,153,Berlin,Germany,NULL,DeannaRamos,1968-04-02,Female,deanna44@adventure-works.com,2019-10-15
11333,261,Newcastle upon Tyne,United Kingdom,NULL,EmilyMiller,1968-01-07,Female,emily6@adventure-works.com,2019-03-21
11334,269,Stoke-on-Trent,United Kingdom,NULL,NicoleBrown,1966-09-19,Female,nicole4@adventure-works.com,2019-03-04
11335,120,Hof,Germany,NULL,CarlaRaman,1977-12-18,Female,carla14@adventure-works.com,2019-10-23
11336,204,Paris,France,NULL,ShaunRaji,1973-03-08,Male,shaun21@adventure-works.com,2020-09-27
11337,273,Watford,United Kingdom,NULL,JeromeRomero,1967-03-21,Male,jerome7@adventure-works.com,2019-03-09
11338,154,Bonn,Germany,NULL,FrankNavarro,1972-08-06,Male,frank17@adventure-works.com,2019-10-11
11339,202,Paris,France,NULL,DennisShe,1967-01-05,Male,dennis25@adventure-works.com,2020-10-07
11340,192,Paris,France,NULL,MelodyMunoz,1947-04-03,Female,melody8@adventure-works.com,2020-10-27
11341,236,Cheltenham,United Kingdom,NULL,RandyZeng,1942-02-18,Male,randy24@adventure-works.com,2019-04-11
11342,191,Boulogne-sur-Mer,France,NULL,MarshallWang,1973-03-07,Male,marshall0@adventure-works.com,2021-07-12
11343,264,Oxon,United Kingdom,NULL,ArthurCarlson,1975-03-09,Male,arthur41@adventure-works.com,2019-04-04
11344,262,Oxford,United Kingdom,NULL,JessieJimenez,1963-01-21,Female,jessie3@adventure-works.com,2019-05-13
11345,224,Tremblay-en-France,France,NULL,RobinRamos,1962-09-09,Female,robin13@adventure-works.com,2020-10-22
11346,196,Paris,France,NULL,DeannaGutierrez,1966-05-18,Female,deanna37@adventure-works.com,2020-10-01
11347,156,Braunschweig,Germany,NULL,RoyNavarro,1972-06-17,Male,roy30@adventure-works.com,2021-03-16
11348,151,Paderborn,Germany,NULL,ShawnRai,1961-03-21,Male,shawn19@adventure-works.com,2021-03-31
11349,134,München,Germany,NULL,MindyLuo,1965-08-30,Female,mindy10@adventure-works.com,2022-01-13
11350,265,Peterborough,United Kingdom,NULL,CaraZhou,1942-07-14,Female,cara5@adventure-works.com,2021-02-05
11351,253,London,United Kingdom,NULL,AnneRamos,1950-04-02,Female,anne19@adventure-works.com,2019-06-12
11352,222,Pantin,France,NULL,RaymondRodriguez,1945-09-04,Male,raymond20@adventure-works.com,2021-05-01
11353,271,Warrington,United Kingdom,NULL,CarrieOrtega,1946-12-09,Female,carrie19@adventure-works.com,2019-06-12
11354,119,Grevenbroich,Germany,NULL,DeannaSuarez,1947-08-23,Female,deanna45@adventure-works.com,2021-12-03
11355,275,Wokingham,United Kingdom,NULL,RobertoGutierrez,1948-06-26,Male,roberto11@adventure-works.com,2021-09-26
11356,6,Lavender Bay,Australia,NULL,TerrenceCarson,1985-11-24,Male,terrence15@adventure-works.com,2019-05-10
11357,21,Caloundra,Australia,NULL,RamonYe,1984-09-19,Male,ramon9@adventure-works.com,2019-06-18
11358,2,Coffs Harbour,Australia,NULL,CynthiaMalhotra,1984-05-10,Female,cynthia9@adventure-works.com,2019-06-28
11359,7,Malabar,Australia,NULL,JarrodPrasad,1984-03-03,Male,jarrod9@adventure-works.com,2019-06-13
11360,26,Rockhampton,Australia,NULL,TyroneSerrano,1984-01-30,Male,tyrone15@adventure-works.com,2019-06-27
11361,10,Newcastle,Australia,NULL,CindyRamos,1982-10-26,Female,cindy22@adventure-works.com,2021-10-01
11362,33,Cranbourne,Australia,NULL,DamienShan,1983-05-11,Male,damien26@adventure-works.com,2021-03-29
11363,35,Melbourne,Australia,NULL,JulianRoss,1983-04-19,Male,julian5@adventure-works.com,2019-06-08
11364,34,Geelong,Australia,NULL,JenniferCollins,1985-03-22,Female,jennifer6@adventure-works.com,2019-06-07
11365,29,Findon,Australia,NULL,BrittneySun,1984-12-06,Female,brittney12@adventure-works.com,2019-05-31
11366,37,Seaford,Australia,NULL,VirginiaPatel,1985-04-23,Female,virginia4@adventure-works.com,2021-06-24
11367,12,North Sydney,Australia,NULL,CalvinNara,1984-08-21,Male,calvin15@adventure-works.com,2021-07-07
11368,26,Rockhampton,Australia,NULL,EdwardMiller,1984-05-24,Male,edward28@adventure-works.com,2019-06-24
11369,29,Findon,Australia,NULL,AshleeTang,1984-02-01,Female,ashlee11@adventure-works.com,2021-07-05
11370,38,South Melbourne,Australia,NULL,AliciaXu,1983-09-29,Female,alicia3@adventure-works.com,2021-07-13
11371,26,Rockhampton,Australia,NULL,LaceyJai,1983-11-24,Female,lacey1@adventure-works.com,2021-11-07
11372,20,Brisbane,Australia,NULL,WendyRomero,1983-11-12,Female,wendy8@adventure-works.com,2019-06-07
11373,135,Salzgitter,Germany,NULL,CarlyLuo,1954-09-16,Female,carly5@adventure-works.com,2021-08-27
11374,162,Werne,Germany,NULL,JimmyOrtega,1948-12-25,Male,jimmy26@adventure-works.com,2021-04-15
11375,240,High Wycombe,United Kingdom,NULL,FranciscoMartinez,1948-11-05,Male,francisco19@adventure-works.com,2021-10-17
11376,268,Liverpool,United Kingdom,NULL,LanceVazquez,1948-12-07,Male,lance14@adventure-works.com,2021-10-15
11377,161,Solingen,Germany,Mr.,DavidRobinett,1966-08-23,Male,david22@adventure-works.com,2021-02-28
11378,184,Metz,France,NULL,ShannonLiang,1965-11-19,Female,shannon15@adventure-works.com,2020-10-17
11379,214,Boulogne-Billancourt,France,NULL,GaryVazquez,1976-05-13,Male,gary25@adventure-works.com,2020-10-02
11380,175,Saarlouis,Germany,NULL,MitchellKumar,1964-08-29,Male,mitchell7@adventure-works.com,2019-10-11
11381,249,London,United Kingdom,NULL,MeredithRaman,1970-08-18,Female,meredith11@adventure-works.com,2019-06-12
11382,189,Roubaix,France,NULL,EdwardPatterson,1974-07-15,Male,edward59@adventure-works.com,2020-11-03
11383,206,Roissy en Brie,France,NULL,MarieGill,1966-02-25,Female,marie37@adventure-works.com,2022-01-01
11384,211,Les Ulis,France,NULL,TiffanyWang,1971-10-13,Female,tiffany1@adventure-works.com,2021-08-02
11385,279,York,United Kingdom,NULL,MiguelAllen,1971-08-08,Male,miguel24@adventure-works.com,2021-07-06
11386,127,Darmstadt,Germany,NULL,JaclynCai,1971-11-02,Female,jaclyn22@adventure-works.com,2021-11-02
11387,238,Gateshead,United Kingdom,NULL,MeganRamirez,1964-11-29,Female,megan44@adventure-works.com,2019-07-26
11388,279,York,United Kingdom,NULL,JosephMartin,1965-01-20,Male,joseph21@adventure-works.com,2019-07-03
11389,130,Duesseldorf,Germany,NULL,KarlShan,1981-04-20,Male,karl11@adventure-works.com,2021-11-17
11390,208,Saint Germain en Laye,France,NULL,ChristineRaji,1976-04-17,Female,christine16@adventure-works.com,2021-11-07
11391,135,Salzgitter,Germany,NULL,LindsayXie,1976-06-25,Female,lindsay3@adventure-works.com,2021-10-26
11392,131,Frankfurt,Germany,NULL,WillieZhao,1981-02-03,Male,willie8@adventure-works.com,2021-03-29
11393,182,Saint Ouen,France,NULL,KurtPal,1974-07-17,Male,kurt12@adventure-works.com,2021-07-16
11394,259,Milton Keynes,United Kingdom,NULL,GeorgeMcDonald,1975-04-22,Male,george13@adventure-works.com,2019-07-04
11395,118,Frankfurt,Germany,NULL,BethGutierrez,1976-04-16,Female,beth13@adventure-works.com,2019-11-14
11396,175,Saarlouis,Germany,NULL,IanLopez,1975-04-04,Male,ian27@adventure-works.com,2021-10-26
11397,197,Paris,France,NULL,LatoyaShan,1974-12-02,Female,latoya9@adventure-works.com,2021-07-07
11398,261,Newcastle upon Tyne,United Kingdom,NULL,ColinNath,1975-03-09,Male,colin41@adventure-works.com,2019-07-03
11399,202,Paris,France,NULL,BrendaMehta,1975-02-01,Female,brenda17@adventure-works.com,2021-04-13
11400,251,London,United Kingdom,NULL,FranklinRaji,1980-04-15,Male,franklin38@adventure-works.com,2019-07-15
11401,204,Paris,France,NULL,LindaNavarro,1975-02-23,Female,linda25@adventure-works.com,2020-10-28
11402,183,Orleans,France,NULL,KelliCai,1975-05-20,Female,kelli21@adventure-works.com,2020-11-07
11403,179,Saint Ouen,France,NULL,NancySchmidt,1980-01-06,Female,nancy13@adventure-works.com,2020-10-28
11404,133,Kassel,Germany,NULL,MeganTaylor,1957-06-30,Female,megan12@adventure-works.com,2021-02-10
11405,143,Bonn,Germany,NULL,BonnieGoel,1957-08-16,Female,bonnie25@adventure-works.com,2021-03-31
11406,199,Paris,France,NULL,LatoyaXu,1957-12-31,Female,latoya4@adventure-works.com,2020-11-04
11407,170,Münster,Germany,NULL,MarioShe,1957-09-30,Male,mario0@adventure-works.com,2021-06-23
11408,257,London,United Kingdom,NULL,DarrenGill,1964-05-10,Male,darren36@adventure-works.com,2021-03-05
11409,208,Saint Germain en Laye,France,NULL,JacquelineHayes,1979-03-02,Female,jacqueline23@adventure-works.com,2020-11-17
11410,201,Paris,France,NULL,MauriceGoel,1974-02-22,Male,maurice20@adventure-works.com,2020-11-13
11411,121,Ingolstadt,Germany,NULL,DevinRoss,1959-08-12,Male,devin69@adventure-works.com,2021-08-04
11412,121,Ingolstadt,Germany,NULL,SydneyBryant,1959-10-07,Female,sydney40@adventure-works.com,2019-11-05
11413,238,Gateshead,United Kingdom,NULL,MeganStewart,1959-10-13,Female,megan27@adventure-works.com,2019-08-10
11414,241,Kirkby,United Kingdom,NULL,IanRichardson,1959-09-15,Male,ian76@adventure-works.com,2019-08-13
11415,127,Darmstadt,Germany,NULL,RandyShe,1949-12-03,Male,randy25@adventure-works.com,2021-08-16
11416,185,Croix,France,NULL,KatrinaBecker,1950-09-16,Female,katrina19@adventure-works.com,2020-11-07
11417,222,Pantin,France,NULL,LaceyZheng,1950-08-26,Female,lacey32@adventure-works.com,2020-11-04
11418,160,Paderborn,Germany,NULL,RafaelHu,1950-08-09,Male,rafael20@adventure-works.com,2021-12-17
11419,273,Watford,United Kingdom,NULL,KyleScott,1950-08-18,Male,kyle43@adventure-works.com,2021-03-12
11420,189,Roubaix,France,NULL,JordanTurner,1952-01-09,Male,jordan59@adventure-works.com,2020-11-01
11421,172,Offenbach,Germany,NULL,AmySun,1952-01-16,Female,amy19@adventure-works.com,2019-11-03
11422,268,Liverpool,United Kingdom,NULL,DustinDeng,1952-02-29,Male,dustin1@adventure-works.com,2019-08-22
11423,147,Hamburg,Germany,NULL,JasmineStewart,1960-05-04,Female,jasmine22@adventure-works.com,2019-12-10
11424,164,Berlin,Germany,NULL,PamelaGarcia,1964-12-03,Female,pamela18@adventure-works.com,2021-04-21
11425,184,Metz,France,NULL,ArianaGray,1965-08-02,Female,ariana5@adventure-works.com,2020-11-22
11426,156,Braunschweig,Germany,NULL,KristopherMehta,1959-04-01,Male,kristopher12@adventure-works.com,2021-04-09
